시군명,농장명,축종명,상세구분,사육두수(마리),소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자,비고
김포시,명석농장,닭,육계,20000,10022,경기도 김포시 월곶면 고척로 7,경기도 김포시 월곶면 갈산리 19번지,37.7147942666,126.5786867279,2019-12-02,
김포시,무량농장,닭,육계,20000,10045,,경기도 김포시 양촌읍 구래리 295번지 23호,,,2019-12-02,
김포시,문수골농원,닭,육계,35,10000,,경기도 김포시 월곶면 성동리 212번지 7호,37.7402794493,126.5343697164,2019-12-02,
김포시,미혜농장,닭,산란계,1000,10046,,경기도 김포시 대곶면 대능리 622번지 23호,37.6212458738,126.5927044521,2019-12-02,
김포시,미화농장,닭,산란계,12000,10030,,경기도 김포시 통진읍 가현리 625번지 8호,37.6779556025,126.5858630985,2019-12-02,
김포시,민호농장,닭,산란계,10000,10030,경기도 김포시 통진읍 가현로85번길 76,경기도 김포시 통진읍 가현리 665번지,37.6751302882,126.5848018911,2019-12-02,
김포시,밤농장,닭,육계,150,,,경기도 김포시 양촌읍 구래리 산 118번지,,,2019-12-02,
김포시,방글농장,닭,산란계,12000,10013,,경기도 김포시 하성면 봉성리 258번지 2호,37.6932938038,126.6475807852,2019-12-02,
김포시,방씨농장,닭,육계,200,10050,경기도 김포시 대곶면 약암로 522-24,경기도 김포시 대곶면 대벽리 803번지,37.6055575133,126.5618186536,2019-12-02,
김포시,백산농원,닭,육계,10000,,,경기도 김포시 양촌읍 구래리 산 37번지,,,2019-12-02,
김포시,범아농장,닭,산란계,30000,10020,,경기도 김포시 월곶면 포내리 산 14번지 12호,,,2019-12-02,
김포시,병기농장,닭,육계,30000,10028,경기도 김포시 대곶면 대곶로430번길 78,경기도 김포시 대곶면 석정리 238번지,37.6788760714,126.5568816275,2019-12-02,
김포시,봉골농장,닭,산란계,83000,10024,,"경기도 김포시 월곶면 군하리 323번지 2호 ,323-70번지",37.7075202520,126.5535918318,2019-12-02,
김포시,봉룡농장,닭,산란계,14000,10024,경기도 김포시 월곶면 김포대로2659번길 5-178,경기도 김포시 월곶면 군하리 323번지 27호,37.7064203104,126.5524260027,2019-12-02,
김포시,봉림농장,닭,산란계,40000,10038,경기도 김포시 통진읍 가현로 28,경기도 김포시 통진읍 가현리 810번지,37.6674447459,126.5828213367,2019-12-02,
김포시,봉성농장,닭,산란계,30000,10015,경기도 김포시 통진읍 동을산로106번길 172-107,경기도 김포시 통진읍 동을산리 496번지,37.6932678933,126.6195590551,2019-12-02,
김포시,부부농장,닭,육계,40000,10055,경기도 김포시 양촌읍 양곡3로 104-60,경기도 김포시 양촌읍 석모리 690번지 1호,37.6584830929,126.6411364990,2019-12-02,
김포시,부부농장,닭,육계,35000,10056,경기도 김포시 양촌읍 양곡2로 134-78,경기도 김포시 양촌읍 양곡리 183번지 4호,37.6663774628,126.6299112616,2019-12-02,
김포시,산골농장,닭,산란계,15000,10030,,경기도 김포시 통진읍 가현리 산 50번지 3호,37.6784346127,126.5843530530,2019-12-02,
김포시,산천농장,닭,육계,440,10041,,경기도 김포시 대곶면 신안리 247번지 2호,37.6503500151,126.5399324052,2019-12-02,
김포시,상권 농장,닭,산란계,147,10010,경기도 김포시 통진읍 애기봉로523번길 155,경기도 김포시 통진읍 귀전리 103번지 1호,37.7333718829,126.6022771503,2019-12-02,
김포시,상림,닭,산란계,9000,10038,,경기도 김포시 통진읍 가현리 809번지 1호,37.6685143761,126.5835584074,2019-12-02,
김포시,상헌농장,닭,산란계,3000,10004,경기도 김포시 하성면 평화공원로70번길 284-129,경기도 김포시 하성면 가금리 310번지,37.7375576539,126.6075153267,2019-12-02,
김포시,샘재 양계장,닭,육계,25000,,,경기도 김포시 운양동 119번지 8호,37.6484871515,126.6985015796,2019-12-02,
김포시,서울농장,닭,산란계,9800,10027,경기도 김포시 대곶면 율생중앙로 216,경기도 김포시 대곶면 송마리 산 56번지,37.6672119311,126.5721523551,2019-12-02,
김포시,서울양계장,닭,육계,0,10026,경기도 김포시 대곶면 쇄암로89번길 35,경기도 김포시 대곶면 쇄암리 391번지,37.6754348221,126.5447803995,2019-12-02,
김포시,석정농장,닭,육계,45000,10028,,경기도 김포시 대곶면 석정리 237번지,37.6794323770,126.5565683967,2019-12-02,
김포시,성수농장,닭,육계,50000,10014,경기도 김포시 통진읍 하성로 141-32,경기도 김포시 통진읍 수참리 67번지 1호,37.6891135590,126.6305870530,2019-12-02,
김포시,성호농장,닭,산란계,21,10013,,경기도 김포시 하성면 하사리 202번지,37.6980362926,126.6366875789,2019-12-02,
김포시,세명농장,닭,산란계,40000,10047,,경기도 김포시 양촌읍 학운리 253번지,,,2019-12-02,
김포시,수현2 농장,닭,육계,30000,10020,경기도 김포시 월곶면 포내로 124,경기도 김포시 월곶면 포내리 252번지 4호,37.7255878634,126.5287836788,2019-12-02,
김포시,수현농장,닭,육계,25000,10020,경기도 김포시 월곶면 포내로 102-39,경기도 김포시 월곶면 포내리 251번지 6호,37.7242479690,126.5291529365,2019-12-02,
김포시,시암청정농원,닭,육계,400,10006,,경기도 김포시 하성면 시암리 396번지,37.7614721242,126.6339432192,2019-12-02,
김포시,신미농장,닭,육계,30000,10055,경기도 김포시 양촌읍 김포한강4로278번길 103-20,경기도 김포시 양촌읍 석모리 146번지,37.6562585255,126.6513312640,2019-12-02,
김포시,써니농장,닭,산란계,22000,10030,경기도 김포시 통진읍 율마로275번길 200,경기도 김포시 통진읍 가현리 162번지 3호,37.6724170856,126.5882596686,2019-12-02,
김포시,안골농원,닭,산란계,6000,10002,,경기도 김포시 월곶면 조강리 107번지 109호,37.7473935506,126.5862566680,2019-12-02,
김포시,약산농장,닭,산란계,12000,10042,경기도 김포시 대곶면 대곶서로89번길 81-26,경기도 김포시 대곶면 약암리 산 47번지 1호,37.6344641782,126.5699667364,2019-12-02,
김포시,약산농장,닭,산란계,10000,10042,,경기도 김포시 대곶면 약암리 47번지 1호,,,2019-12-02,
김포시,약산농장,닭,육계,20000,10042,경기도 김포시 대곶면 대곶서로89번길 131,경기도 김포시 대곶면 약암리 262번지 1호,37.6356191632,126.5689889809,2019-12-02,
김포시,약산동해농장,닭,산란계,12000,10042,경기도 김포시 대곶면 대곶서로89번길 81-26,경기도 김포시 대곶면 약암리 산 47번지 1호,37.6344641782,126.5699667364,2019-12-02,
김포시,양지농장,닭,산란계,12000,10030,경기도 김포시 통진읍 가현로85번길 68,경기도 김포시 통진읍 가현리 668번지 3호,37.6745048841,126.5855126260,2019-12-02,
김포시,연주농장,닭,육계,2500,10047,경기도 김포시 양촌읍 삭시갈마로 39,경기도 김포시 양촌읍 학운리 815번지 1호,37.6232433961,126.6014502273,2019-12-02,
김포시,영경농장,닭,산란계,4,10124,,경기도 김포시 고촌읍 신곡리 183번지 3호,37.6032779975,126.7846605955,2019-12-02,
김포시,영창농장,닭,육계,20000,10042,,경기도 김포시 대곶면 대벽리 185번지,37.6341256470,126.5788122670,2019-12-02,
김포시,영철농장,닭,육계,25000,,,경기도 김포시 양촌읍 구래리 652번지 1호,,,2019-12-02,
김포시,옥화농장,닭,산란계,20,10005,,경기도 김포시 하성면 마조리 209번지 17호,37.7510897284,126.6357194931,2019-12-02,
김포시,용농장,닭,육계,0,10095,,경기도 김포시 고촌읍 향산리 906번지 1호,37.6214110326,126.7348248313,2019-12-02,
김포시,우리집토종닭,닭,육계,300,10012,,경기도 김포시 하성면 석탄리 491번지 32호,37.7252300328,126.6320813425,2019-12-02,
김포시,우일농장,닭,육계,30000,10010,경기도 김포시 통진읍 월하로 488,경기도 김포시 통진읍 귀전리 464번지 1호,37.7104916863,126.6099275490,2019-12-02,
김포시,우정농장,닭,산란계,18000,10028,,경기도 김포시 대곶면 석정리 산 44번지,37.6701211714,126.5597582902,2019-12-02,
김포시,운호농장,닭,육계,80000,,,경기도 김포시 양촌읍 누산리 1089번지 75호,37.6712065036,126.6612197170,2019-12-02,
김포시,원기농장,닭,산란계,25000,10042,,경기도 김포시 대곶면 약암리 930번지,,,2019-12-02,
김포시,유성농장,닭,산란계,32000,10028,경기도 김포시 대곶면 대곶북로 367-46,경기도 김포시 대곶면 석정리 46번지 2호,37.6757943978,126.5740436480,2019-12-02,
김포시,은상농장,닭,산란계,70000,10037,경기도 김포시 대곶면 율마로256번길 146-10,경기도 김포시 대곶면 거물대리 77번지,37.6705973825,126.6036689221,2019-12-02,
김포시,은혜농장,닭,산란계,9000,10030,,경기도 김포시 통진읍 가현리 산 50번지 3호,37.6784346127,126.5843530530,2019-12-02,
김포시,이범주농장,닭,육계,15000,10047,경기도 김포시 양촌읍 유현삭시로 25-35,경기도 김포시 양촌읍 학운리 876번지,37.6220450978,126.6050681001,2019-12-02,
김포시,이원행 농장,닭,육계,28000,10047,,경기도 김포시 양촌읍 학운리 399번지,37.6259933084,126.6030093086,2019-12-02,
김포시,인집농장,닭,산란계,100,10006,,경기도 김포시 하성면 시암리 453번지 2호,,,2019-12-02,
김포시,인천농장,닭,육계,7000,10002,,경기도 김포시 월곶면 조강리 79번지,37.7490611953,126.5865082889,2019-12-02,
김포시,인하 농장,닭,산란계,14000,10030,경기도 김포시 통진읍 가현로85번길 107,경기도 김포시 통진읍 가현리 620번지,37.6774387865,126.5861116536,2019-12-02,
김포시,일진농장,닭,산란계,2000,10030,경기도 김포시 통진읍 가현로230번길 76,경기도 김포시 통진읍 가현리 324번지,37.6788688330,126.5962436164,2019-12-02,
김포시,장락농장,닭,산란계,24000,10026,,경기도 김포시 대곶면 쇄암리 447번지,37.6706239727,126.5498148989,2019-12-02,
김포시,정윤농장,닭,육계,24000,10052,경기도 김포시 양촌읍 양곡로130번길 143,경기도 김포시 양촌읍 누산리 1036번지 158호,37.6718779346,126.6537841005,2019-12-02,
김포시,젖가락이 행복한 농장,닭,산란계,100,10042,경기도 김포시 대곶면 대곶서로 190-28,경기도 김포시 대곶면 대벽리 174번지 1호,37.6354276917,126.5790442810,2019-12-02,
김포시,종복농장,닭,산란계,400,10133,경기도 김포시 고촌읍 당산길 557-56,경기도 김포시 고촌읍 신곡리 710번지 4호,37.5909462393,126.7724451301,2019-12-02,
김포시,종훈농장,닭,산란계,10000,10029,,경기도 김포시 통진읍 옹정리 산 58번지,,,2019-12-02,
김포시,좋아좋아 토종닭 농장,닭,육계,300,10006,,경기도 김포시 하성면 시암리 218번지,37.7706970657,126.6365873022,2019-12-02,
김포시,주일농장,닭,산란계,12000,,,경기도 김포시 양촌읍 학운리 산 20번지,,,2019-12-02,
김포시,준희농장,닭,산란계,14500,10030,경기도 김포시 통진읍 가현로149번길 71,경기도 김포시 통진읍 가현리 622번지 3호,37.6778419125,126.5869572137,2019-12-02,
김포시,천풍농장,닭,산란계,12000,10050,,경기도 김포시 대곶면 대벽리 1039번지,37.6176925548,126.5679208467,2019-12-02,
김포시,청계농장,닭,산란계,20,10124,,경기도 김포시 고촌읍 신곡리 439번지 18호,37.6087501117,126.7721302387,2019-12-02,
김포시,청솔산업,닭,육계,100,10010,경기도 김포시 통진읍 서암로 281-22,경기도 김포시 통진읍 귀전리 1008번지,37.7070618688,126.6104790761,2019-12-02,
김포시,초롱농장,닭,산란계,3000,10027,,경기도 김포시 대곶면 송마리 178번지,,,2019-12-02,
김포시,코코스가든,닭,산란계,1200,10127,경기도 김포시 고촌읍 이화북로 212-27,경기도 김포시 고촌읍 태리 190번지,37.6058394423,126.7456763438,2019-12-02,
김포시,태경농장,닭,산란계,40000,10024,경기도 김포시 월곶면 김포대로2659번길 71-88,경기도 김포시 월곶면 군하리 323번지 30호,37.7058863162,126.5521491939,2019-12-02,
김포시,태원농장,닭,육계,35000,10055,경기도 김포시 양촌읍 김포한강4로278번길 179,경기도 김포시 양촌읍 석모리 131번지 2호,37.6586021398,126.6538667914,2019-12-02,
김포시,포내농장,닭,산란계,20000,10020,,경기도 김포시 월곶면 포내리 14번지 5호,,,2019-12-02,
김포시,포내농장,닭,산란계,63000,10020,경기도 김포시 월곶면 김포대로2970번길 117-36,경기도 김포시 월곶면 포내리 106번지 10호,37.7285294092,126.5424079582,2019-12-02,
김포시,푸른농장,닭,산란계,12000,,,경기도 김포시 통진읍 가현리,,,2019-12-02,
김포시,풍진농장,닭,산란계,15000,10042,,경기도 김포시 대곶면 약암리 808번지,37.6217415118,126.5603174525,2019-12-02,
김포시,하나농장,닭,육계,38000,10041,,경기도 김포시 대곶면 대명리 208번지,37.6532904780,126.5477331705,2019-12-02,
김포시,하늘농장,닭,산란계,2500,10008,경기도 김포시 하성면 가금로 372-119,경기도 김포시 하성면 양택리 104번지,37.7355028154,126.6171071030,2019-12-02,
김포시,하림농장,닭,산란계,40,10050,경기도 김포시 대곶면 약암로 598-50,경기도 김포시 대곶면 대벽리 1164번지,37.6123970804,126.5582430599,2019-12-02,
김포시,하성농장,닭,산란계,15000,10013,경기도 김포시 하성면 하성로196번길 83,경기도 김포시 하성면 봉성리 65번지 3호,37.6921844112,126.6375947615,2019-12-02,
김포시,학운농장,닭,육계,25000,10047,,경기도 김포시 양촌읍 학운리 399번지,37.6259933084,126.6030093086,2019-12-02,
김포시,한우리농장,닭,산란계,1500,10050,경기도 김포시 대곶면 천호로116번길 133,경기도 김포시 대곶면 대벽리 1102번지,37.6133492746,126.5691987307,2019-12-02,
김포시,한우리농장,닭,산란계,140000,10033,경기도 김포시 통진읍 율마로276번길 45-1,경기도 김포시 통진읍 가현리 798번지 1호,37.6757060463,126.6010673597,2019-12-02,
김포시,향산리농장,닭,산란계,520,10094,경기도 김포시 고촌읍 금파로319번길 81,경기도 김포시 고촌읍 향산리 810번지,37.6257487313,126.7357067746,2019-12-02,
김포시,호은농장,닭,육계,35000,10005,경기도 김포시 하성면 하성로 873-95,경기도 김포시 하성면 마조리 325번지,37.7498006773,126.6284358809,2019-12-02,
김포시,효운농장,닭,육계,35000,10045,,경기도 김포시 양촌읍 유현리 444번지 1호,37.6347379652,126.6153904973,2019-12-02,
김포시,희망농장,닭,육계,20000,,,경기도 김포시 마산동 422번지,37.6344364230,126.6454481124,2019-12-02,
남양주시,가족농장,닭,육계,200,12201,,경기도 남양주시 와부읍 율석리 832번지 4호,37.6033708373,127.2095866254,2021-06-24,
남양주시,경인농장,닭,산란계,150,12217,,경기도 남양주시 평내동 산 2번지 19호,37.6503874934,127.2174789638,2021-06-24,
남양주시,경춘목장,닭,산란계,500,12278,"경기도 남양주시 조안면 재재기로 583 (,690)","경기도 남양주시 조안면 삼봉리 680번지 ,690",37.5909584981,127.3248356332,2021-06-24,
남양주시,고센영농조합법인,닭,육계,20000,12202,"경기도 남양주시 와부읍 수레로640번길 85 (,83-13)","경기도 남양주시 와부읍 월문리 83번지 3호 ,83-13",37.6159492826,127.2796342657,2021-06-24,
남양주시,그린농장,닭,산란계,116000,12139,경기도 남양주시 진건읍 경춘북로669번길 21-19,경기도 남양주시 진건읍 진관리 689번지,37.6515731303,127.1594538201,2021-06-24,
남양주시,내곡농장,닭,육계,20000,12075,경기도 남양주시 진접읍 금강로846번길 27,"경기도 남양주시 진접읍 내곡리 468번지 7호 (,468-11)",37.6756241259,127.1574841572,2021-06-24,
남양주시,다산농장,닭,산란계,500,12247,경기도 남양주시 진건읍 금강로380번길 97-61,경기도 남양주시 진건읍 배양리 915번지 1호,37.6328937331,127.1520362693,2021-06-24,
남양주시,밤골농원,닭,육계,30000,12026,경기도 남양주시 수동면 비룡로1270번길 42,경기도 남양주시 수동면 내방리 64번지 1호,37.7382222338,127.2931529125,2021-06-24,
남양주시,부일농장,닭,육계,100,12247,경기도 남양주시 진건읍 고재로9번길 17,경기도 남양주시 진건읍 배양리 471번지,37.6382992776,127.1667797497,2021-06-24,
남양주시,산과들 테마농원,닭,산란계,,12198,경기도 남양주시 화도읍 수레로 996-138,경기도 남양주시 화도읍 차산리 산 67번지 31호,37.6333101888,127.3004482547,2021-06-24,
