시군명,가축전염병명,농장소재지,축종명,감염두수,진단일자,병성감정기관명
오산시,결핵병,경기도 오산시 지곶동,사슴-엘크,2,2013-11-06,경기도축산위생연구소
오산시,결핵병,경기도 오산시 지곶동,사슴-엘크,10,2014-07-04,경기도축산위생연구소
오산시,결핵병,경기도 오산시 지곶동,사슴-엘크,25,2014-09-19,경기도축산위생연구소
오산시,결핵병,경기도 오산시 지곶동,사슴-엘크,2,2015-07-16,경기도축산위생연구소
오산시,결핵병,경기도 오산시 지곶동,사슴-엘크,4,2016-06-24,경기도축산위생연구소
오산시,낭충봉아부패병,경기도 오산시 지곶동,벌-재래종,1,2019-02-08,경기도 동물위생시험소
오산시,결핵병,경기도 오산시 지곶동,사슴-엘크,4,2019-07-18,경기도 동물위생시험소
오산시,낭충봉아부패병,경기도 오산시 지곶동,벌-재래종,2,2021-03-30,경기도 동물위생시험소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면,돼지,47,1995-06-22,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면,돼지,12,1995-07-24,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면,돼지,10,1996-02-06,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 백봉리,돼지,11,1996-12-31,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 백봉리,돼지,106,1997-01-11,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 장평리,돼지,10,1997-02-14,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 백봉리,돼지,32,1997-03-19,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면,돼지,4,1997-04-23,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 고안리,돼지,44,1997-09-26,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 장평리,돼지,6,1997-10-16,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 장평리,돼지,1,1997-11-18,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면,돼지,35,1998-04-22,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 장평리,돼지,10,1998-06-16,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 장평리,돼지,6,1998-12-18,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 전대리,돼지,3,1999-03-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 백봉리,돼지,4,1999-05-28,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면,돼지,1,1999-05-28,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 백봉리,돼지,10,1999-05-28,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 장평리,돼지,24,1999-05-28,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 백봉리,돼지,4,1999-10-27,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 고안리,돼지,2,1999-11-30,경기 남부지소
용인시,구제역,경기도 용인시 처인구 남사면 방아리,소-한우,4,2000-04-09,병리진단과
용인시,돼지생식기호흡기증후군,경기도 용인시 처인구 백암면,돼지-육성돈,10,2000-05-24,병리진단과
용인시,돼지생식기호흡기증후군,경기도 용인시 처인구 포곡읍 신원리,돼지-육성돈,100,2000-09-08,병리진단과
용인시,돼지생식기호흡기증후군,경기도 용인시 처인구 포곡읍 유운리,돼지-육성돈,80,2000-09-08,병리진단과
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 용천리,돼지,1,2000-09-27,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 근곡리,돼지,36,2000-10-07,경기 남부지소
용인시,가금티프스,경기도 용인시 기흥구 고매동,닭-산란계,20000,2000-11-03,조류질병과
용인시,브루셀라병,경기도 용인시 원삼면 두창리,소,2,2000-12-01,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 근창리,돼지,18,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 모현면 갈담리,돼지,1,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,4,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 모현면 갈담리,돼지,6,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,4,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 모현면 갈담리,돼지,2,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 모현면 갈담리,돼지,9,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 모현면 매산리,돼지,1,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,1,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,13,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,10,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 모현면 갈담리,돼지,31,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,43,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,5,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,98,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,11,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 모현면 갈담리,돼지,1,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,2,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 모현면 갈담리,돼지,5,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,13,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,12,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,10,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,1,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,4,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,6,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,7,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,8,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,9,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,4,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,12,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,1,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,2,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 모현면 갈담리,돼지,14,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,7,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,8,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,9,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,2,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,1,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,3,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,8,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,1,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 포곡면 신원리,돼지,9,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 모현면 매산리,돼지,1,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,17,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,14,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,6,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,5,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 모현면 매산리,돼지,6,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,10,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,2,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,8,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 모현면 갈담리,돼지,4,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 모현면 능원리,돼지,4,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 모현면 갈담리,돼지,2,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,1,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 모현면 매산리,돼지,3,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,15,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,16,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,33,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 모현면 갈담리,돼지,3,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,4,2000-12-05,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 백봉리,돼지,1,2000-12-11,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 백봉리,돼지,8,2000-12-11,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,3,2000-12-15,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 근곡리,돼지,12,2000-12-15,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,1,2000-12-15,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,12,2000-12-15,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 용천리,돼지,1,2000-12-15,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 용천리,돼지,1,2000-12-15,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,9,2000-12-15,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 신원리,돼지,13,2000-12-15,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 전대리,돼지,1,2000-12-15,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 백봉리,돼지,2,2000-12-15,경기 남부지소
용인시,돼지오제스키병,경기도 용인시 처인구 포곡읍 유운리,돼지,6,2000-12-19,경기 남부지소
용인시,돼지생식기호흡기증후군,경기도 용인시 처인구 백암면 근곡리,돼지-육성돈,17,2000-12-23,병리진단과
용인시,돼지오제스키병,경기도 용인시 처인구 백암면 용천리,돼지,4,2000-12-28,경기 남부지소
